a;140;84;
r;100;71;
@;321;104;
LeftShift;0;327;
S;626;132;
LeftShift;0;460;
e;1046;93;
6;2305;88;
9;51;68;
:
F;0;78;
J;323;92;
LeftShift;0;152;
a;664;81;
r;67;82;
@;664;112;
LeftShift;0;340;
S;365;119;
LeftShift;0;190;
e;219;88;
6;1147;83;
9;55;74;
:
F;0;84;
J;262;85;
LeftShift;0;144;
a;178;88;
r;178;74;
@;389;115;
S;2908;140;
LeftShift;0;3296;
e;1628;109;
6;1123;72;
9;107;82;
:
F;0;83;
J;279;88;
LeftShift;0;132;
a;147;84;
r;90;73;
@;368;103;
LeftShift;0;350;
S;473;117;
LeftShift;0;212;
e;296;97;
6;1013;75;
9;59;65;
:
F;0;106;
J;396;86;
LeftShift;0;225;
a;303;85;
r;135;73;
@;380;96;
S;362;120;
LeftShift;0;728;
e;546;106;
6;1350;76;
9;63;75;
:
F;0;94;
J;300;90;
LeftShift;0;178;
a;204;89;
r;123;78;
@;502;124;
S;339;121;
LeftShift;0;696;
e;413;101;
6;838;82;
9;92;90;
:
F;0;93;
J;504;80;
LeftShift;0;207;
a;229;91;
r;126;75;
@;307;108;
S;230;122;
LeftShift;0;568;
e;310;94;
6;1245;84;
9;62;82;
:
F;0;79;
J;298;84;
LeftShift;0;127;
a;155;82;
r;99;68;
@;348;86;
LeftShift;0;287;
S;439;121;
LeftShift;0;251;
e;721;99;
6;935;89;
9;101;80;
:
F;0;70;
J;303;75;
LeftShift;0;113;
a;179;74;
r;69;72;
@;549;96;
LeftShift;0;440;
S;372;142;
LeftShift;0;748;
e;1020;101;
6;894;84;
9;68;81;
:
F;0;80;
J;275;89;
LeftShift;0;151;
a;150;79;
r;113;68;
@;315;100;
LeftShift;0;308;
S;424;117;
LeftShift;0;238;
e;546;94;
